location,date,variant,num_sequences
Cambodia,2021-01-25,Eta,0
Cambodia,2021-01-25,Gamma,0
Cambodia,2021-01-25,Iota,0
Cambodia,2021-01-25,Kappa,0
Cambodia,2021-01-25,Lambda,0
Cambodia,2021-01-25,Mu,0
Cambodia,2021-01-25,Omicron,0
Cambodia,2021-01-25,S:677H.Robin1,0
Cambodia,2021-01-25,S:677P.Pelican,0
Cambodia,2021-01-25,others,0
Cambodia,2021-01-25,non_who,0
Cambodia,2021-02-08,Alpha,3
Cambodia,2021-02-08,B.1.1.277,0
Cambodia,2021-02-08,B.1.1.302,0
Cambodia,2021-02-08,B.1.1.519,0
Cambodia,2021-02-08,B.1.160,0
Cambodia,2021-02-08,B.1.177,0
Cambodia,2021-02-08,B.1.221,0
Cambodia,2021-02-08,B.1.258,0
Cambodia,2021-02-08,B.1.367,0
Cambodia,2021-02-08,B.1.620,0
Cambodia,2021-02-08,Beta,0
Cambodia,2021-02-08,Delta,0
Cambodia,2021-02-08,Epsilon,0
Cambodia,2021-02-08,Eta,0
Cambodia,2021-02-08,Gamma,0
Cambodia,2021-02-08,Iota,0
Cambodia,2021-02-08,Kappa,0
Cambodia,2021-02-08,Lambda,0
Cambodia,2021-02-08,Mu,0
Cambodia,2021-02-08,Omicron,0
Cambodia,2021-02-08,S:677H.Robin1,0
Cambodia,2021-02-08,S:677P.Pelican,0
Cambodia,2021-02-08,others,0
Cambodia,2021-02-08,non_who,0
Cambodia,2021-02-22,Alpha,10
Cambodia,2021-02-22,B.1.1.277,0
Cambodia,2021-02-22,B.1.1.302,0
Cambodia,2021-02-22,B.1.1.519,0
Cambodia,2021-02-22,B.1.160,0
Cambodia,2021-02-22,B.1.177,0
Cambodia,2021-02-22,B.1.221,0
Cambodia,2021-02-22,B.1.258,0
Cambodia,2021-02-22,B.1.367,0
Cambodia,2021-02-22,B.1.620,0
Cambodia,2021-02-22,Beta,0
Cambodia,2021-02-22,Delta,0
Cambodia,2021-02-22,Epsilon,0
Cambodia,2021-02-22,Eta,0
Cambodia,2021-02-22,Gamma,0
Cambodia,2021-02-22,Iota,0
Cambodia,2021-02-22,Kappa,0
Cambodia,2021-02-22,Lambda,0
Cambodia,2021-02-22,Mu,0
Cambodia,2021-02-22,Omicron,0
Cambodia,2021-02-22,S:677H.Robin1,0
Cambodia,2021-02-22,S:677P.Pelican,0
Cambodia,2021-02-22,others,2
Cambodia,2021-02-22,non_who,2
Cambodia,2021-03-08,Alpha,14
Cambodia,2021-03-08,B.1.1.277,0
Cambodia,2021-03-08,B.1.1.302,0
Cambodia,2021-03-08,B.1.1.519,0
Cambodia,2021-03-08,B.1.160,0
Cambodia,2021-03-08,B.1.177,0
Cambodia,2021-03-08,B.1.221,0
Cambodia,2021-03-08,B.1.258,0
Cambodia,2021-03-08,B.1.367,0
Cambodia,2021-03-08,B.1.620,0
Cambodia,2021-03-08,Beta,0
Cambodia,2021-03-08,Delta,0
Cambodia,2021-03-08,Epsilon,0
Cambodia,2021-03-08,Eta,0
Cambodia,2021-03-08,Gamma,0
Cambodia,2021-03-08,Iota,0
Cambodia,2021-03-08,Kappa,0
Cambodia,2021-03-08,Lambda,0
Cambodia,2021-03-08,Mu,0
Cambodia,2021-03-08,Omicron,0
Cambodia,2021-03-08,S:677H.Robin1,0
Cambodia,2021-03-08,S:677P.Pelican,0
Cambodia,2021-03-08,others,0
Cambodia,2021-03-08,non_who,0
Cambodia,2021-03-22,Alpha,13
Cambodia,2021-03-22,B.1.1.277,0
Cambodia,2021-03-22,B.1.1.302,0
Cambodia,2021-03-22,B.1.1.519,0
Cambodia,2021-03-22,B.1.160,0
Cambodia,2021-03-22,B.1.177,0
Cambodia,2021-03-22,B.1.221,0
Cambodia,2021-03-22,B.1.258,0
Cambodia,2021-03-22,B.1.367,0
Cambodia,2021-03-22,B.1.620,0
Cambodia,2021-03-22,Beta,0
Cambodia,2021-03-22,Delta,0
Cambodia,2021-03-22,Epsilon,0
Cambodia,2021-03-22,Eta,0
Cambodia,2021-03-22,Gamma,0
Cambodia,2021-03-22,Iota,0
Cambodia,2021-03-22,Kappa,0
Cambodia,2021-03-22,Lambda,0
Cambodia,2021-03-22,Mu,0
Cambodia,2021-03-22,Omicron,0
Cambodia,2021-03-22,S:677H.Robin1,0
Cambodia,2021-03-22,S:677P.Pelican,0
Cambodia,2021-03-22,others,0
Cambodia,2021-03-22,non_who,0
Cambodia,2021-04-05,Alpha,1
Cambodia,2021-04-05,B.1.1.277,0
Cambodia,2021-04-05,B.1.1.302,0
Cambodia,2021-04-05,B.1.1.519,0
Cambodia,2021-04-05,B.1.160,0
Cambodia,2021-04-05,B.1.177,0
Cambodia,2021-04-05,B.1.221,0
Cambodia,2021-04-05,B.1.258,0
Cambodia,2021-04-05,B.1.367,0
Cambodia,2021-04-05,B.1.620,0
Cambodia,2021-04-05,Beta,0
Cambodia,2021-04-05,Delta,0
Cambodia,2021-04-05,Epsilon,0
Cambodia,2021-04-05,Eta,0
Cambodia,2021-04-05,Gamma,0
Cambodia,2021-04-05,Iota,0
Cambodia,2021-04-05,Kappa,0
Cambodia,2021-04-05,Lambda,0
Cambodia,2021-04-05,Mu,0
Cambodia,2021-04-05,Omicron,0
Cambodia,2021-04-05,S:677H.Robin1,0
Cambodia,2021-04-05,S:677P.Pelican,0
Cambodia,2021-04-05,others,2
Cambodia,2021-04-05,non_who,2
Cambodia,2021-04-19,Alpha,36
Cambodia,2021-04-19,B.1.1.277,0
Cambodia,2021-04-19,B.1.1.302,0
Cambodia,2021-04-19,B.1.1.519,0
Cambodia,2021-04-19,B.1.160,0
Cambodia,2021-04-19,B.1.177,0
Cambodia,2021-04-19,B.1.221,0
Cambodia,2021-04-19,B.1.258,0
Cambodia,2021-04-19,B.1.367,0
Cambodia,2021-04-19,B.1.620,0
Cambodia,2021-04-19,Beta,0
Cambodia,2021-04-19,Delta,0
Cambodia,2021-04-19,Epsilon,0
Cambodia,2021-04-19,Eta,0
Cambodia,2021-04-19,Gamma,0
Cambodia,2021-04-19,Iota,0
Cambodia,2021-04-19,Kappa,0
Cambodia,2021-04-19,Lambda,0
Cambodia,2021-04-19,Mu,0
Cambodia,2021-04-19,Omicron,0
Cambodia,2021-04-19,S:677H.Robin1,0
Cambodia,2021-04-19,S:677P.Pelican,0
Cambodia,2021-04-19,others,3
Cambodia,2021-04-19,non_who,3
Cambodia,2021-05-03,Alpha,56
Cambodia,2021-05-03,B.1.1.277,0
Cambodia,2021-05-03,B.1.1.302,0
Cambodia,2021-05-03,B.1.1.519,0
Cambodia,2021-05-03,B.1.160,0
Cambodia,2021-05-03,B.1.177,0
Cambodia,2021-05-03,B.1.221,0
Cambodia,2021-05-03,B.1.258,0
Cambodia,2021-05-03,B.1.367,0
Cambodia,2021-05-03,B.1.620,0
Cambodia,2021-05-03,Beta,0
Cambodia,2021-05-03,Delta,0
Cambodia,2021-05-03,Epsilon,0
Cambodia,2021-05-03,Eta,0
Cambodia,2021-05-03,Gamma,0
Cambodia,2021-05-03,Iota,0
Cambodia,2021-05-03,Kappa,0
Cambodia,2021-05-03,Lambda,0
Cambodia,2021-05-03,Mu,0
Cambodia,2021-05-03,Omicron,0
Cambodia,2021-05-03,S:677H.Robin1,0
Cambodia,2021-05-03,S:677P.Pelican,0
Cambodia,2021-05-03,others,0
Cambodia,2021-05-03,non_who,0
Cambodia,2021-05-17,Alpha,52
Cambodia,2021-05-17,B.1.1.277,0
Cambodia,2021-05-17,B.1.1.302,0
Cambodia,2021-05-17,B.1.1.519,0
Cambodia,2021-05-17,B.1.160,0
Cambodia,2021-05-17,B.1.177,0
Cambodia,2021-05-17,B.1.221,0
Cambodia,2021-05-17,B.1.258,0
Cambodia,2021-05-17,B.1.367,0
Cambodia,2021-05-17,B.1.620,0
Cambodia,2021-05-17,Beta,0
Cambodia,2021-05-17,Delta,0
Cambodia,2021-05-17,Epsilon,0
Cambodia,2021-05-17,Eta,0
Cambodia,2021-05-17,Gamma,0
Cambodia,2021-05-17,Iota,0
Cambodia,2021-05-17,Kappa,0
Cambodia,2021-05-17,Lambda,0
Cambodia,2021-05-17,Mu,0
Cambodia,2021-05-17,Omicron,0
Cambodia,2021-05-17,S:677H.Robin1,0
Cambodia,2021-05-17,S:677P.Pelican,0
Cambodia,2021-05-17,others,0
Cambodia,2021-05-17,non_who,0
Cambodia,2021-05-31,Alpha,62
Cambodia,2021-05-31,B.1.1.277,0
Cambodia,2021-05-31,B.1.1.302,0
Cambodia,2021-05-31,B.1.1.519,0
Cambodia,2021-05-31,B.1.160,0
Cambodia,2021-05-31,B.1.177,0
Cambodia,2021-05-31,B.1.221,0
Cambodia,2021-05-31,B.1.258,0
Cambodia,2021-05-31,B.1.367,0
Cambodia,2021-05-31,B.1.620,0
Cambodia,2021-05-31,Beta,0
Cambodia,2021-05-31,Delta,3
Cambodia,2021-05-31,Epsilon,0
Cambodia,2021-05-31,Eta,0
Cambodia,2021-05-31,Gamma,0
Cambodia,2021-05-31,Iota,0
Cambodia,2021-05-31,Kappa,0
Cambodia,2021-05-31,Lambda,0
Cambodia,2021-05-31,Mu,0
Cambodia,2021-05-31,Omicron,0
Cambodia,2021-05-31,S:677H.Robin1,0
Cambodia,2021-05-31,S:677P.Pelican,0
Cambodia,2021-05-31,others,4
Cambodia,2021-05-31,non_who,4
Cambodia,2021-06-14,Alpha,58
Cambodia,2021-06-14,B.1.1.277,0
Cambodia,2021-06-14,B.1.1.302,0
Cambodia,2021-06-14,B.1.1.519,0
Cambodia,2021-06-14,B.1.160,0
Cambodia,2021-06-14,B.1.177,0
Cambodia,2021-06-14,B.1.221,0
Cambodia,2021-06-14,B.1.258,0
Cambodia,2021-06-14,B.1.367,0
Cambodia,2021-06-14,B.1.620,0
Cambodia,2021-06-14,Beta,1
Cambodia,2021-06-14,Delta,12
Cambodia,2021-06-14,Epsilon,0
Cambodia,2021-06-14,Eta,0
Cambodia,2021-06-14,Gamma,0
Cambodia,2021-06-14,Iota,0
Cambodia,2021-06-14,Kappa,0
Cambodia,2021-06-14,Lambda,0
Cambodia,2021-06-14,Mu,0
Cambodia,2021-06-14,Omicron,0
Cambodia,2021-06-14,S:677H.Robin1,0
Cambodia,2021-06-14,S:677P.Pelican,0
Cambodia,2021-06-14,others,5
Cambodia,2021-06-14,non_who,5
Cambodia,2021-06-28,Alpha,67
Cambodia,2021-06-28,B.1.1.277,0
Cambodia,2021-06-28,B.1.1.302,0
Cambodia,2021-06-28,B.1.1.519,0
Cambodia,2021-06-28,B.1.160,0
Cambodia,2021-06-28,B.1.177,0
Cambodia,2021-06-28,B.1.221,0
Cambodia,2021-06-28,B.1.258,0
Cambodia,2021-06-28,B.1.367,0
Cambodia,2021-06-28,B.1.620,0
Cambodia,2021-06-28,Beta,0
Cambodia,2021-06-28,Delta,27
Cambodia,2021-06-28,Epsilon,0
Cambodia,2021-06-28,Eta,0
Cambodia,2021-06-28,Gamma,0
Cambodia,2021-06-28,Iota,0
Cambodia,2021-06-28,Kappa,0
Cambodia,2021-06-28,Lambda,0
Cambodia,2021-06-28,Mu,0
Cambodia,2021-06-28,Omicron,0
Cambodia,2021-06-28,S:677H.Robin1,0
Cambodia,2021-06-28,S:677P.Pelican,0
Cambodia,2021-06-28,others,0
Cambodia,2021-06-28,non_who,0
Cambodia,2021-07-12,Alpha,49
Cambodia,2021-07-12,B.1.1.277,0
Cambodia,2021-07-12,B.1.1.302,0
Cambodia,2021-07-12,B.1.1.519,0
Cambodia,2021-07-12,B.1.160,0
Cambodia,2021-07-12,B.1.177,0
Cambodia,2021-07-12,B.1.221,0
Cambodia,2021-07-12,B.1.258,0
Cambodia,2021-07-12,B.1.367,0
Cambodia,2021-07-12,B.1.620,0
Cambodia,2021-07-12,Beta,0
Cambodia,2021-07-12,Delta,32
Cambodia,2021-07-12,Epsilon,0
Cambodia,2021-07-12,Eta,0
Cambodia,2021-07-12,Gamma,0
Cambodia,2021-07-12,Iota,0
Cambodia,2021-07-12,Kappa,0
Cambodia,2021-07-12,Lambda,0
Cambodia,2021-07-12,Mu,0
Cambodia,2021-07-12,Omicron,0
Cambodia,2021-07-12,S:677H.Robin1,0
Cambodia,2021-07-12,S:677P.Pelican,0
Cambodia,2021-07-12,others,0
Cambodia,2021-07-12,non_who,0
Cambodia,2021-07-26,Alpha,70
Cambodia,2021-07-26,B.1.1.277,0
Cambodia,2021-07-26,B.1.1.302,0
Cambodia,2021-07-26,B.1.1.519,0
Cambodia,2021-07-26,B.1.160,0
Cambodia,2021-07-26,B.1.177,0
Cambodia,2021-07-26,B.1.221,0
Cambodia,2021-07-26,B.1.258,0
Cambodia,2021-07-26,B.1.367,0
Cambodia,2021-07-26,B.1.620,0
Cambodia,2021-07-26,Beta,0
Cambodia,2021-07-26,Delta,51
Cambodia,2021-07-26,Epsilon,0
Cambodia,2021-07-26,Eta,0
Cambodia,2021-07-26,Gamma,0
Cambodia,2021-07-26,Iota,0
Cambodia,2021-07-26,Kappa,0
Cambodia,2021-07-26,Lambda,0
Cambodia,2021-07-26,Mu,0
Cambodia,2021-07-26,Omicron,0
Cambodia,2021-07-26,S:677H.Robin1,0
Cambodia,2021-07-26,S:677P.Pelican,0
Cambodia,2021-07-26,others,0
Cambodia,2021-07-26,non_who,0
Cambodia,2021-08-09,Alpha,43
Cambodia,2021-08-09,B.1.1.277,0
Cambodia,2021-08-09,B.1.1.302,0
Cambodia,2021-08-09,B.1.1.519,0
Cambodia,2021-08-09,B.1.160,0
Cambodia,2021-08-09,B.1.177,0
Cambodia,2021-08-09,B.1.221,0
Cambodia,2021-08-09,B.1.258,0
Cambodia,2021-08-09,B.1.367,0
Cambodia,2021-08-09,B.1.620,0
Cambodia,2021-08-09,Beta,0
Cambodia,2021-08-09,Delta,44
Cambodia,2021-08-09,Epsilon,0
Cambodia,2021-08-09,Eta,0
Cambodia,2021-08-09,Gamma,0
Cambodia,2021-08-09,Iota,0
Cambodia,2021-08-09,Kappa,0
Cambodia,2021-08-09,Lambda,0
Cambodia,2021-08-09,Mu,0
Cambodia,2021-08-09,Omicron,0
Cambodia,2021-08-09,S:677H.Robin1,0
Cambodia,2021-08-09,S:677P.Pelican,0
Cambodia,2021-08-09,others,0
Cambodia,2021-08-09,non_who,0
Cambodia,2021-08-23,Alpha,71
Cambodia,2021-08-23,B.1.1.277,0
Cambodia,2021-08-23,B.1.1.302,0
Cambodia,2021-08-23,B.1.1.519,0
Cambodia,2021-08-23,B.1.160,0
Cambodia,2021-08-23,B.1.177,0
Cambodia,2021-08-23,B.1.221,0
Cambodia,2021-08-23,B.1.258,0
Cambodia,2021-08-23,B.1.367,0
Cambodia,2021-08-23,B.1.620,0
Cambodia,2021-08-23,Beta,0
Cambodia,2021-08-23,Delta,35
Cambodia,2021-08-23,Epsilon,0
Cambodia,2021-08-23,Eta,0
Cambodia,2021-08-23,Gamma,0
Cambodia,2021-08-23,Iota,0
Cambodia,2021-08-23,Kappa,0
Cambodia,2021-08-23,Lambda,0
Cambodia,2021-08-23,Mu,0
Cambodia,2021-08-23,Omicron,0
Cambodia,2021-08-23,S:677H.Robin1,0
Cambodia,2021-08-23,S:677P.Pelican,0
Cambodia,2021-08-23,others,0
Cambodia,2021-08-23,non_who,0
Cambodia,2021-09-06,Alpha,56
Cambodia,2021-09-06,B.1.1.277,0
Cambodia,2021-09-06,B.1.1.302,0
Cambodia,2021-09-06,B.1.1.519,0
Cambodia,2021-09-06,B.1.160,0
Cambodia,2021-09-06,B.1.177,0
Cambodia,2021-09-06,B.1.221,0
Cambodia,2021-09-06,B.1.258,0
Cambodia,2021-09-06,B.1.367,0
Cambodia,2021-09-06,B.1.620,0
Cambodia,2021-09-06,Beta,0
Cambodia,2021-09-06,Delta,40
Cambodia,2021-09-06,Epsilon,0
Cambodia,2021-09-06,Eta,0
Cambodia,2021-09-06,Gamma,0
Cambodia,2021-09-06,Iota,0
Cambodia,2021-09-06,Kappa,0
Cambodia,2021-09-06,Lambda,0
Cambodia,2021-09-06,Mu,0
Cambodia,2021-09-06,Omicron,0
Cambodia,2021-09-06,S:677H.Robin1,0
Cambodia,2021-09-06,S:677P.Pelican,0
Cambodia,2021-09-06,others,0
Cambodia,2021-09-06,non_who,0
Cambodia,2021-09-20,Alpha,75
Cambodia,2021-09-20,B.1.1.277,0
Cambodia,2021-09-20,B.1.1.302,0
Cambodia,2021-09-20,B.1.1.519,0
Cambodia,2021-09-20,B.1.160,0
Cambodia,2021-09-20,B.1.177,0
Cambodia,2021-09-20,B.1.221,0
Cambodia,2021-09-20,B.1.258,0
Cambodia,2021-09-20,B.1.367,0
Cambodia,2021-09-20,B.1.620,0
Cambodia,2021-09-20,Beta,0
Cambodia,2021-09-20,Delta,57
Cambodia,2021-09-20,Epsilon,0
Cambodia,2021-09-20,Eta,0
Cambodia,2021-09-20,Gamma,0
Cambodia,2021-09-20,Iota,0
Cambodia,2021-09-20,Kappa,0
Cambodia,2021-09-20,Lambda,0
Cambodia,2021-09-20,Mu,0
Cambodia,2021-09-20,Omicron,0
Cambodia,2021-09-20,S:677H.Robin1,0
Cambodia,2021-09-20,S:677P.Pelican,0
Cambodia,2021-09-20,others,0
Cambodia,2021-09-20,non_who,0
Cambodia,2021-10-04,Alpha,39
Cambodia,2021-10-04,B.1.1.277,0
Cambodia,2021-10-04,B.1.1.302,0
Cambodia,2021-10-04,B.1.1.519,0
Cambodia,2021-10-04,B.1.160,0
Cambodia,2021-10-04,B.1.177,0
Cambodia,2021-10-04,B.1.221,0
Cambodia,2021-10-04,B.1.258,0
Cambodia,2021-10-04,B.1.367,0
Cambodia,2021-10-04,B.1.620,0
Cambodia,2021-10-04,Beta,0
Cambodia,2021-10-04,Delta,68
Cambodia,2021-10-04,Epsilon,0
Cambodia,2021-10-04,Eta,0
Cambodia,2021-10-04,Gamma,0
Cambodia,2021-10-04,Iota,0
Cambodia,2021-10-04,Kappa,0
Cambodia,2021-10-04,Lambda,0
Cambodia,2021-10-04,Mu,0
Cambodia,2021-10-04,Omicron,0
Cambodia,2021-10-04,S:677H.Robin1,0
Cambodia,2021-10-04,S:677P.Pelican,0
Cambodia,2021-10-04,others,0
Cambodia,2021-10-04,non_who,0
Cambodia,2021-10-18,Alpha,29
Cambodia,2021-10-18,B.1.1.277,0
Cambodia,2021-10-18,B.1.1.302,0
Cambodia,2021-10-18,B.1.1.519,0
Cambodia,2021-10-18,B.1.160,0
Cambodia,2021-10-18,B.1.177,0
Cambodia,2021-10-18,B.1.221,0
Cambodia,2021-10-18,B.1.258,0
Cambodia,2021-10-18,B.1.367,0
Cambodia,2021-10-18,B.1.620,0
Cambodia,2021-10-18,Beta,0
Cambodia,2021-10-18,Delta,106
Cambodia,2021-10-18,Epsilon,0
Cambodia,2021-10-18,Eta,0
Cambodia,2021-10-18,Gamma,0
Cambodia,2021-10-18,Iota,0
Cambodia,2021-10-18,Kappa,0
Cambodia,2021-10-18,Lambda,0
Cambodia,2021-10-18,Mu,0
Cambodia,2021-10-18,Omicron,0
Cambodia,2021-10-18,S:677H.Robin1,0
Cambodia,2021-10-18,S:677P.Pelican,0
Cambodia,2021-10-18,others,0
Cambodia,2021-10-18,non_who,0
Cambodia,2021-11-01,Alpha,6
Cambodia,2021-11-01,B.1.1.277,0
Cambodia,2021-11-01,B.1.1.302,0
Cambodia,2021-11-01,B.1.1.519,0
Cambodia,2021-11-01,B.1.160,0
Cambodia,2021-11-01,B.1.177,0
Cambodia,2021-11-01,B.1.221,0
Cambodia,2021-11-01,B.1.258,0
Cambodia,2021-11-01,B.1.367,0
Cambodia,2021-11-01,B.1.620,0
Cambodia,2021-11-01,Beta,0
Cambodia,2021-11-01,Delta,129
Cambodia,2021-11-01,Epsilon,0
Cambodia,2021-11-01,Eta,0
Cambodia,2021-11-01,Gamma,0
Cambodia,2021-11-01,Iota,0
Cambodia,2021-11-01,Kappa,0
Cambodia,2021-11-01,Lambda,0
Cambodia,2021-11-01,Mu,0
Cambodia,2021-11-01,Omicron,0
Cambodia,2021-11-01,S:677H.Robin1,0
Cambodia,2021-11-01,S:677P.Pelican,0
Cambodia,2021-11-01,others,0
Cambodia,2021-11-01,non_who,0
Cambodia,2021-11-15,Alpha,0
Cambodia,2021-11-15,B.1.1.277,0
Cambodia,2021-11-15,B.1.1.302,0
Cambodia,2021-11-15,B.1.1.519,0
Cambodia,2021-11-15,B.1.160,0
Cambodia,2021-11-15,B.1.177,0
Cambodia,2021-11-15,B.1.221,0
Cambodia,2021-11-15,B.1.258,0
Cambodia,2021-11-15,B.1.367,0
Cambodia,2021-11-15,B.1.620,0
Cambodia,2021-11-15,Beta,0
Cambodia,2021-11-15,Delta,143
Cambodia,2021-11-15,Epsilon,0
Cambodia,2021-11-15,Eta,0
Cambodia,2021-11-15,Gamma,0
Cambodia,2021-11-15,Iota,0
Cambodia,2021-11-15,Kappa,0
Cambodia,2021-11-15,Lambda,0
Cambodia,2021-11-15,Mu,0
Cambodia,2021-11-15,Omicron,0
Cambodia,2021-11-15,S:677H.Robin1,0
Cambodia,2021-11-15,S:677P.Pelican,0
Cambodia,2021-11-15,others,0
Cambodia,2021-11-15,non_who,0
Cambodia,2021-11-29,Alpha,0
Cambodia,2021-11-29,B.1.1.277,0
Cambodia,2021-11-29,B.1.1.302,0
Cambodia,2021-11-29,B.1.1.519,0
Cambodia,2021-11-29,B.1.160,0
Cambodia,2021-11-29,B.1.177,0
Cambodia,2021-11-29,B.1.221,0
Cambodia,2021-11-29,B.1.258,0
Cambodia,2021-11-29,B.1.367,0
Cambodia,2021-11-29,B.1.620,0
Cambodia,2021-11-29,Beta,0
Cambodia,2021-11-29,Delta,149
Cambodia,2021-11-29,Epsilon,0
Cambodia,2021-11-29,Eta,0
Cambodia,2021-11-29,Gamma,0
Cambodia,2021-11-29,Iota,0
Cambodia,2021-11-29,Kappa,0
Cambodia,2021-11-29,Lambda,0
Cambodia,2021-11-29,Mu,0
Cambodia,2021-11-29,Omicron,0
Cambodia,2021-11-29,S:677H.Robin1,0
Cambodia,2021-11-29,S:677P.Pelican,0
Cambodia,2021-11-29,others,0
Cambodia,2021-11-29,non_who,0
Cambodia,2021-12-13,Alpha,1
Cambodia,2021-12-13,B.1.1.277,0
Cambodia,2021-12-13,B.1.1.302,0
Cambodia,2021-12-13,B.1.1.519,0
Cambodia,2021-12-13,B.1.160,0
Cambodia,2021-12-13,B.1.177,0
Cambodia,2021-12-13,B.1.221,0
Cambodia,2021-12-13,B.1.258,0
Cambodia,2021-12-13,B.1.367,0
Cambodia,2021-12-13,B.1.620,0
Cambodia,2021-12-13,Beta,0
Cambodia,2021-12-13,Delta,128
Cambodia,2021-12-13,Epsilon,0
Cambodia,2021-12-13,Eta,0
Cambodia,2021-12-13,Gamma,0
Cambodia,2021-12-13,Iota,0
Cambodia,2021-12-13,Kappa,0
Cambodia,2021-12-13,Lambda,0
Cambodia,2021-12-13,Mu,0
Cambodia,2021-12-13,Omicron,1
Cambodia,2021-12-13,S:677H.Robin1,0
Cambodia,2021-12-13,S:677P.Pelican,0
Cambodia,2021-12-13,others,0
Cambodia,2021-12-13,non_who,0
Cambodia,2021-12-27,Alpha,0
Cambodia,2021-12-27,B.1.1.277,0
Cambodia,2021-12-27,B.1.1.302,0
Cambodia,2021-12-27,B.1.1.519,0
Cambodia,2021-12-27,B.1.160,0
Cambodia,2021-12-27,B.1.177,0
Cambodia,2021-12-27,B.1.221,0
Cambodia,2021-12-27,B.1.258,0
Cambodia,2021-12-27,B.1.367,0
Cambodia,2021-12-27,B.1.620,0
Cambodia,2021-12-27,Beta,0
Cambodia,2021-12-27,Delta,77
Cambodia,2021-12-27,Epsilon,0
Cambodia,2021-12-27,Eta,0
Cambodia,2021-12-27,Gamma,0
Cambodia,2021-12-27,Iota,0
Cambodia,2021-12-27,Kappa,0
Cambodia,2021-12-27,Lambda,0
Cambodia,2021-12-27,Mu,0
Cambodia,2021-12-27,Omicron,18
Cambodia,2021-12-27,S:677H.Robin1,0
Cambodia,2021-12-27,S:677P.Pelican,0
Cambodia,2021-12-27,others,1
Cambodia,2021-12-27,non_who,1
Cameroon,2020-05-11,Alpha,0
Cameroon,2020-05-11,B.1.1.277,0
Cameroon,2020-05-11,B.1.1.302,0
Cameroon,2020-05-11,B.1.1.519,0
Cameroon,2020-05-11,B.1.160,0
Cameroon,2020-05-11,B.1.177,0
Cameroon,2020-05-11,B.1.221,0
Cameroon,2020-05-11,B.1.258,0
Cameroon,2020-05-11,B.1.367,0
Cameroon,2020-05-11,B.1.620,0
Cameroon,2020-05-11,Beta,0
Cameroon,2020-05-11,Delta,0
Cameroon,2020-05-11,Epsilon,0
Cameroon,2020-05-11,Eta,0
Cameroon,2020-05-11,Gamma,0
Cameroon,2020-05-11,Iota,0
Cameroon,2020-05-11,Kappa,0
Cameroon,2020-05-11,Lambda,0
Cameroon,2020-05-11,Mu,0
Cameroon,2020-05-11,Omicron,0
Cameroon,2020-05-11,S:677H.Robin1,0
Cameroon,2020-05-11,S:677P.Pelican,0
Cameroon,2020-05-11,others,4
Cameroon,2020-05-11,non_who,4
Cameroon,2020-05-25,Alpha,0
Cameroon,2020-05-25,B.1.1.277,0
Cameroon,2020-05-25,B.1.1.302,0
Cameroon,2020-05-25,B.1.1.519,0
Cameroon,2020-05-25,B.1.160,0
Cameroon,2020-05-25,B.1.177,0
Cameroon,2020-05-25,B.1.221,0
Cameroon,2020-05-25,B.1.258,0
Cameroon,2020-05-25,B.1.367,0
Cameroon,2020-05-25,B.1.620,0
Cameroon,2020-05-25,Beta,0
Cameroon,2020-05-25,Delta,0
Cameroon,2020-05-25,Epsilon,0
Cameroon,2020-05-25,Eta,0
Cameroon,2020-05-25,Gamma,0
Cameroon,2020-05-25,Iota,0
Cameroon,2020-05-25,Kappa,0
Cameroon,2020-05-25,Lambda,0
Cameroon,2020-05-25,Mu,0
Cameroon,2020-05-25,Omicron,0
Cameroon,2020-05-25,S:677H.Robin1,0
Cameroon,2020-05-25,S:677P.Pelican,0
Cameroon,2020-05-25,others,8
Cameroon,2020-05-25,non_who,8
Cameroon,2020-06-22,Alpha,0
Cameroon,2020-06-22,B.1.1.277,0
Cameroon,2020-06-22,B.1.1.302,0
Cameroon,2020-06-22,B.1.1.519,0
Cameroon,2020-06-22,B.1.160,0
Cameroon,2020-06-22,B.1.177,0
Cameroon,2020-06-22,B.1.221,0
Cameroon,2020-06-22,B.1.258,0
Cameroon,2020-06-22,B.1.367,0
Cameroon,2020-06-22,B.1.620,0
Cameroon,2020-06-22,Beta,0
Cameroon,2020-06-22,Delta,0
Cameroon,2020-06-22,Epsilon,0
Cameroon,2020-06-22,Eta,0
Cameroon,2020-06-22,Gamma,0
Cameroon,2020-06-22,Iota,0
Cameroon,2020-06-22,Kappa,0
Cameroon,2020-06-22,Lambda,0
Cameroon,2020-06-22,Mu,0
Cameroon,2020-06-22,Omicron,0
Cameroon,2020-06-22,S:677H.Robin1,0
Cameroon,2020-06-22,S:677P.Pelican,0
Cameroon,2020-06-22,others,4
Cameroon,2020-06-22,non_who,4
Cameroon,2020-08-17,Alpha,0
Cameroon,2020-08-17,B.1.1.277,0
Cameroon,2020-08-17,B.1.1.302,0
Cameroon,2020-08-17,B.1.1.519,0
Cameroon,2020-08-17,B.1.160,0
Cameroon,2020-08-17,B.1.177,0
Cameroon,2020-08-17,B.1.221,0
Cameroon,2020-08-17,B.1.258,0
Cameroon,2020-08-17,B.1.367,0
Cameroon,2020-08-17,B.1.620,0
Cameroon,2020-08-17,Beta,0
Cameroon,2020-08-17,Delta,0
Cameroon,2020-08-17,Epsilon,0
Cameroon,2020-08-17,Eta,0
Cameroon,2020-08-17,Gamma,0
Cameroon,2020-08-17,Iota,0
